Rank,Player Name,Team,Successful,Errors,Attempts,Average Per Match,Success,Total
16,Maicon,BRA,0,0,9,0.0,0.0,9
16,Pedro,BRA,0,0,16,0.0,0.0,16
16,Rafa,BRA,0,0,1,0.0,0.0,1
16,Halim,EGY,0,0,1,0.0,0.0,1
16,A. Salah,EGY,0,0,5,0.0,0.0,5
16,Hamada,EGY,0,1,1,0.0,0.0,2
16,Elhossiny,EGY,0,1,10,0.0,0.0,11
16,Asran,EGY,0,0,4,0.0,0.0,4
16,Eslam,EGY,0,0,3,0.0,0.0,3
16,Garcia,CUB,0,1,13,0.0,0.0,14
16,Khaled. A,EGY,0,0,0,,,0
16,Seif Abed,EGY,0,0,0,,,0
16,A. Seoudy,EGY,0,0,0,,,0
16,Z. Osama,EGY,0,0,2,0.0,0.0,2
16,Felipe,BRA,0,0,0,,,0
16,Otávio,BRA,0,0,3,0.0,0.0,3
16,Velasco,COL,0,0,0,,,0
16,Lukinhas,BRA,0,0,0,,,0
16,Wallace,BRA,0,0,5,0.0,0.0,5
16,Rodriguinho,BRA,0,0,14,0.0,0.0,14
16,Douglas,BRA,0,0,2,0.0,0.0,2
16,Vaccari,BRA,0,1,7,0.0,0.0,8
16,Lucas,BRA,0,1,3,0.0,0.0,4
16,Alexandre,BRA,0,1,35,0.0,0.0,36
16,Martos,BRA,0,0,0,,,0
16,Albrecht,ARG,0,0,6,0.0,0.0,6
16,Maciel,ARG,0,0,3,0.0,0.0,3
16,Ponzio,ARG,0,0,3,0.0,0.0,3
16,Garcia,ARG,0,0,4,0.0,0.0,4
16,Zalcman,ARG,0,0,15,0.0,0.0,15
16,Gomez,ARG,0,0,4,0.0,0.0,4
16,Facu,ARG,0,1,5,0.0,0.0,6
16,Nicolas,ARG,0,0,1,0.0,0.0,1
16,Zelayeta,ARG,0,0,3,0.0,0.0,3
16,Soria R.,ARG,0,0,1,0.0,0.0,1
16,Soria S.,ARG,0,0,0,,,0
